Doc_ID,City,Country,Num_Reviews,CLEANLINESS,ROOM,SERVICE,LOCATION,VALUE,OVERALL_RATING
uk_england_london_the_ascot_hotel,london,UK,60,2.05,1.517,1.883,3.667,1.933,2.21
uk_england_london_trinity_house,london,UK,12,2.833,2.417,2.917,2.667,2.833,2.733
uk_england_london_oliver_hotel,london,UK,18,2.667,2.333,2.389,3.333,2.222,2.589
uk_england_london_kensington_international_hotel,london,UK,12,2.5,2.083,2.417,4.25,2.0,2.65
uk_england_london_city_inn_express,london,UK,18,2.389,2.111,2.444,2.333,2.611,2.378
uk_england_london_marble_arch_hotel,london,UK,3,2.333,2.333,2.0,4.333,2.333,2.667
uk_england_london_melville_hotel,london,UK,11,1.909,1.636,1.727,3.273,2.0,2.109
uk_england_london_springfield_hotel_london,london,UK,10,2.9,2.2,2.3,4.2,2.6,2.84
uk_england_london_lily_hotel,london,UK,65,1.954,1.769,2.015,3.308,2.169,2.243
uk_england_london_ebury_house,london,UK,11,2.182,1.818,2.455,4.091,2.636,2.636
uk_england_london_berkeley_plaza,london,UK,1,1.0,1.0,1.0,3.0,3.0,1.8
uk_england_london_forest_view_hotel,london,UK,5,3.4,3.0,2.8,2.4,3.0,2.92
uk_england_london_think_earl_s_court,london,UK,10,2.8,2.9,1.9,3.3,2.2,2.62
uk_england_london_travelodge_london_wimbledon,london,UK,6,2.0,2.167,2.5,1.833,1.833,2.067
uk_england_london_the_new_dome_hotel,london,UK,5,1.8,1.8,2.0,2.0,2.2,1.96
uk_england_london_the_royal_cambridge_hotel,london,UK,28,2.571,2.25,2.857,3.893,2.607,2.836
uk_england_london_london_continental_hotel,london,UK,9,2.889,2.444,3.444,3.889,3.0,3.133
uk_england_london_chester_hotel,london,UK,18,2.0,1.778,1.889,3.722,2.0,2.278
uk_england_london_oxbridge_apartments,london,UK,5,2.4,1.4,2.0,4.4,1.8,2.4
uk_england_london_aquarius_hotel,london,UK,25,1.8,1.44,1.6,3.28,2.0,2.024
uk_england_london_lindal_hotel,london,UK,4,2.25,2.5,3.5,3.5,3.0,2.95
uk_england_london_shakespeare_hotel,london,UK,31,2.065,1.903,2.387,3.355,2.387,2.419
uk_england_london_metro_hotel,london,UK,6,2.333,2.333,3.167,4.167,3.333,3.067
uk_england_london_london_shelton_hotel,london,UK,20,1.6,1.6,1.6,2.0,1.8,1.72
uk_england_london_kensington_manor,london,UK,3,2.0,2.0,2.333,3.667,2.667,2.533
uk_england_london_etap_hotel_london_city_airport,london,UK,14,3.0,2.429,2.571,2.214,2.786,2.6
uk_england_london_swinton_hotel,london,UK,25,1.92,1.92,2.24,3.12,2.04,2.248
uk_england_london_white_house_hotel,london,UK,5,3.0,2.2,2.4,3.6,2.6,2.76
uk_england_london_corner_house_hotel,london,UK,8,3.375,2.375,2.5,3.125,2.75,2.825
uk_england_london_millennium_lodge,london,UK,3,1.667,1.0,1.667,1.333,1.333,1.4
uk_england_london_alexander_hotel_london,london,UK,7,2.286,1.857,3.0,4.429,2.286,2.771
uk_england_london_lynch_guest_house,london,UK,3,1.667,2.0,2.0,1.667,2.0,1.867
uk_england_london_chelsea_lodge_hotel,london,UK,6,1.667,1.833,1.667,3.333,2.333,2.167
uk_england_london_apollo_hotel_bayswater,london,UK,80,2.088,1.725,1.95,3.912,2.225,2.38
uk_england_london_bowden_court,london,UK,8,1.625,1.875,1.875,4.5,2.0,2.375
uk_england_london_glendale_hyde_park_hotel,london,UK,28,2.071,1.643,2.321,3.571,2.107,2.343
uk_england_london_ridgeway_hotel_chingford,london,UK,3,2.0,1.333,2.667,3.667,1.333,2.2
uk_england_london_warwick_house,london,UK,6,2.333,1.833,1.833,3.5,1.833,2.267
uk_england_london_hotel_earls_court,london,UK,8,1.75,1.875,1.875,3.25,2.5,2.25
uk_england_london_torquay_house,london,UK,5,1.8,1.8,2.2,2.4,1.8,2.0
uk_england_london_knightsbridge_green_hotel,london,UK,9,2.556,2.222,2.444,4.222,2.556,2.8
uk_england_london_exhibition_court_hotel_3,london,UK,4,1.5,1.5,1.75,3.0,1.5,1.85
uk_england_london_new_dawn_hotel,london,UK,28,1.857,1.643,1.821,3.464,2.107,2.179
uk_england_london_queens_hotel_crystal_palace,london,UK,86,2.128,1.779,1.988,2.5,2.116,2.102
uk_england_london_willow_guest_house,london,UK,1,1.0,1.0,1.0,1.0,1.0,1.0
uk_england_london_rose_hotel,london,UK,1,1.0,1.0,1.0,3.0,1.0,1.4
uk_england_london_kings_hotel,london,UK,27,1.481,1.444,1.852,3.333,1.741,1.97
uk_england_london_queen_s_hotel,london,UK,6,1.333,1.167,1.0,2.833,1.833,1.633
uk_england_london_new_pembury_central_park,london,UK,7,2.0,1.857,1.714,2.571,2.143,2.057
uk_england_london_belgrave_house_hotel,london,UK,74,2.0,1.622,1.892,3.878,2.149,2.308
uk_england_london_opulence_hotel,london,UK,13,2.231,2.154,2.231,3.231,1.923,2.354
uk_england_london_hotel_rama,london,UK,11,1.091,1.091,1.182,3.636,1.0,1.6
uk_england_london_basils_knightsbridge_apartments,london,UK,1,2.0,3.0,1.0,4.0,1.0,2.2
uk_england_london_gower_house_hotel,london,UK,6,3.333,2.667,3.167,4.333,3.333,3.367
uk_england_london_garth_hotel,london,UK,16,2.062,1.562,2.25,3.625,1.812,2.262
uk_england_london_colliers_hotel,london,UK,30,1.533,1.5,1.967,3.267,1.667,1.987
uk_england_london_lidos_hotel,london,UK,20,2.15,1.85,2.6,4.05,2.45,2.62
uk_england_london_tamasha_hotel,london,UK,1,1.0,2.0,1.0,3.0,1.0,1.6
uk_england_london_romanos_hotel,london,UK,16,2.25,1.812,1.688,3.75,2.0,2.3
uk_england_london_glynne_court,london,UK,7,2.714,1.714,2.286,3.714,1.714,2.429
uk_england_london_royal_hyde_park,london,UK,41,2.0,1.902,1.878,3.585,2.244,2.322
uk_england_london_olympic_hotel_victoria,london,UK,8,1.25,1.25,1.75,3.125,1.375,1.75
uk_england_london_kingsway_park_hotel,london,UK,15,2.133,1.733,1.733,3.6,1.867,2.213
uk_england_london_griffin_house_hotel,london,UK,29,2.345,1.897,2.276,3.931,2.31,2.552
uk_england_london_hyde_park_west,london,UK,13,1.462,1.385,1.692,3.385,1.692,1.923
uk_england_london_guilford_house_hotel,london,UK,9,1.889,1.556,1.556,3.111,1.667,1.956
uk_england_london_marne_hotel,london,UK,7,2.0,2.0,2.0,3.429,2.429,2.371
uk_england_london_pembury_hotel,london,UK,46,1.848,1.783,2.152,2.804,2.109,2.139
uk_england_london_andrews_house_hotel,london,UK,14,1.714,1.643,1.714,4.286,2.143,2.3
uk_england_london_belsize_park_hotel,london,UK,17,1.824,1.471,1.941,3.471,2.0,2.141
uk_england_london_an_nur_anna_hotel,london,UK,22,1.5,1.273,2.136,3.773,1.818,2.1
uk_england_london_palace_hotel,london,UK,18,1.667,1.889,2.556,4.0,2.056,2.433
uk_england_london_quality_hotel_harrow,london,UK,13,2.615,1.615,2.0,2.923,1.462,2.123
uk_england_london_the_barn_hotel,london,UK,24,2.25,1.333,2.042,2.667,1.708,2.0
uk_england_london_hyde_park_court_hotel,london,UK,18,1.889,1.722,2.167,3.167,1.944,2.178
uk_england_london_budget_guest_house,london,UK,1,1.0,1.0,1.0,1.0,1.0,1.0
uk_england_london_corbigoe_hotel,london,UK,44,1.205,1.182,1.455,3.5,1.523,1.773
uk_england_london_lancaster_court_hotel,london,UK,15,2.8,2.133,2.667,3.667,2.2,2.693
uk_england_london_park_hotel,london,UK,7,1.714,1.429,2.0,3.0,1.857,2.0
uk_england_london_admiral_hotel,london,UK,10,2.2,1.3,2.2,2.9,1.6,2.04
uk_england_london_the_lonsdale_hotel,london,UK,22,1.591,1.455,1.864,4.045,1.909,2.173
uk_england_london_warwick_hotel,london,UK,5,1.2,1.4,1.8,4.0,1.8,2.04
uk_england_london_grenville_house_hotel,london,UK,6,1.167,1.167,1.167,3.333,1.0,1.567
uk_england_london_a_to_z_hotel,london,UK,6,1.333,1.833,2.5,1.833,2.333,1.967
uk_england_london_abbey_lodge_hotel,london,UK,6,1.5,1.333,1.667,2.833,1.667,1.8
uk_england_london_notting_hill_hotel,london,UK,11,2.091,1.636,2.636,4.0,2.364,2.545
uk_england_london_eden_plaza_hotel,london,UK,87,1.69,1.506,1.931,3.782,1.747,2.131
uk_england_london_hallam_hotel,london,UK,26,2.077,1.731,2.154,4.038,2.115,2.423
uk_england_london_lisa_court_hotel,london,UK,4,2.5,2.25,2.25,4.0,3.25,2.85
uk_england_london_hyde_park_suites,london,UK,13,2.154,2.0,1.538,4.308,1.846,2.369
uk_england_london_igar_hotel,london,UK,3,1.0,1.0,1.0,2.0,1.0,1.2
uk_england_london_gresham_hotel_hanger_lane,london,UK,8,1.0,1.0,1.125,3.5,1.0,1.525
uk_england_london_beaconsfield,london,UK,3,1.0,1.0,1.0,1.667,1.0,1.133
uk_england_london_ascot_hyde_park_hotel,london,UK,4,2.5,1.5,1.75,4.0,2.0,2.35
uk_england_london_bentinck_house_hotel,london,UK,6,1.667,1.667,1.5,2.667,1.5,1.8
uk_england_london_sir_alfred_hitchcock_hotel,london,UK,6,1.5,1.167,1.333,2.333,1.0,1.467
uk_england_london_civic_guest_house,london,UK,1,1.0,1.0,1.0,3.0,1.0,1.4
uk_england_london_blair_victoria_hotel,london,UK,35,1.629,1.486,1.971,3.629,1.686,2.08
uk_england_london_kensington_park_apartments,london,UK,4,1.0,1.25,1.25,2.25,1.0,1.35
uk_england_london_grand_tourist,london,UK,10,1.2,1.3,1.3,3.5,1.4,1.74
uk_england_london_chiswick_court_hotel,london,UK,18,1.611,1.389,2.222,3.944,2.222,2.278
uk_england_london_victoria_station_hotel,london,UK,7,1.0,1.0,1.143,2.286,1.0,1.286
uk_england_london_cromwell_crown,london,UK,72,1.361,1.208,1.444,3.361,1.5,1.775
uk_england_london_premier_west_hotel,london,UK,42,1.762,1.524,1.976,3.286,1.667,2.043
uk_england_london_the_ventures_hotel,london,UK,16,1.188,1.25,1.438,2.812,1.562,1.65
uk_england_london_boston_court_hotel,london,UK,21,1.286,1.19,1.571,2.952,1.19,1.638
uk_england_london_manor_court_hotel,london,UK,15,1.333,1.333,1.533,3.6,1.6,1.88
uk_england_london_gresham_hotel,london,UK,26,1.346,1.269,1.462,3.885,1.692,1.931
uk_england_london_park_hotel,london,UK,56,1.268,1.161,1.375,3.304,1.446,1.711
uk_england_london_camelot_house_hotel,london,UK,8,1.125,1.25,1.25,2.875,1.25,1.55
uk_england_london_golders_green_hotel,london,UK,10,1.2,1.0,1.3,2.5,1.2,1.44
uk_england_london_berkeley_court,london,UK,14,1.357,1.357,1.286,3.714,1.643,1.871
uk_england_london_spring_park_hotel,london,UK,15,1.133,1.133,1.733,2.267,1.467,1.547
uk_england_london_hollingbury_hotel,london,UK,9,2.778,2.556,2.778,2.0,2.556,2.533
uk_england_london_radnor_bayswater_hotel,london,UK,30,1.5,1.333,1.3,3.467,1.367,1.793
uk_england_london_whiteleaf_hotel,london,UK,48,1.396,1.312,1.542,3.333,1.542,1.825
uk_england_london_the_continental_hotel,london,UK,9,1.0,1.0,1.111,2.111,1.0,1.244
uk_england_london_regency_court_hotel,london,UK,13,1.308,1.231,1.308,3.462,1.308,1.723
uk_england_london_earls_court_gardens_hotel,london,UK,14,1.286,1.143,1.714,2.929,1.286,1.671
uk_england_london_four_seasons_hotel_london_currently_closed,london,UK,16,4.625,3.875,4.438,4.688,3.625,4.25
can_montreal_le_relais_lyonnais,montreal,CAN,85,4.976,4.847,4.6,4.812,4.635,4.774
can_montreal_le_petit_hotel,montreal,CAN,21,4.857,4.81,4.762,4.905,4.524,4.771
can_montreal_hotel_le_st_james,montreal,CAN,55,4.945,4.709,4.582,4.673,4.382,4.658
can_montreal_le_square_phillips_hotel_suites,montreal,CAN,227,4.758,4.648,4.489,4.692,4.507,4.619
can_montreal_le_saint_sulpice,montreal,CAN,113,4.549,4.487,4.283,4.823,4.212,4.471
can_montreal_loews_hotel_vogue,montreal,CAN,112,4.839,4.634,4.714,4.759,4.518,4.693
can_montreal_hotel_gault,montreal,CAN,79,4.582,4.671,4.582,4.709,4.506,4.61
can_montreal_holiday_inn_express_hotel_suites_montreal_airport,montreal,CAN,33,4.848,4.727,4.576,3.879,4.606,4.527
can_montreal_embassy_suites_montreal,montreal,CAN,103,4.631,4.68,4.379,4.602,4.388,4.536
can_montreal_hotel_kutuma,montreal,CAN,44,4.75,4.614,4.545,4.659,4.523,4.618
can_montreal_hotel_xixe_siecle,montreal,CAN,73,4.63,4.479,4.384,4.603,4.397,4.499
can_montreal_auberge_bonaparte,montreal,CAN,63,4.73,4.381,4.46,4.762,4.365,4.54
can_montreal_hotel_le_crystal,montreal,CAN,86,4.616,4.651,4.442,4.558,4.302,4.514
can_montreal_sofitel_montreal,montreal,CAN,114,4.719,4.526,4.5,4.5,4.184,4.486
can_montreal_le_place_d_armes_hotel_suites,montreal,CAN,120,4.542,4.525,4.283,4.758,4.142,4.45
can_montreal_le_germain_hotel_montreal,montreal,CAN,24,4.583,4.792,4.708,4.792,4.125,4.6
can_montreal_hilton_garden_inn_montreal_centre_ville,montreal,CAN,58,4.793,4.534,4.362,4.483,4.293,4.493
can_montreal_hotel_nelligan,montreal,CAN,165,4.703,4.612,4.521,4.782,4.309,4.585
can_montreal_parc_suites_hotel,montreal,CAN,60,4.817,4.433,4.6,4.4,4.567,4.563
can_montreal_residence_inn_by_marriott_montreal_downtown,montreal,CAN,114,4.412,4.14,4.325,4.737,4.158,4.354
can_montreal_hotel_dauphin_montreal_downtown,montreal,CAN,38,4.684,4.5,4.105,4.579,4.526,4.479
can_montreal_w_montreal,montreal,CAN,129,4.442,4.349,4.271,4.457,3.791,4.262
can_montreal_hotel_du_fort,montreal,CAN,70,4.471,4.229,4.357,4.257,4.4,4.343
can_montreal_courtyard_by_marriott_montreal_airport,montreal,CAN,18,4.611,4.556,4.389,3.889,4.278,4.344
can_montreal_springhill_suites_old_montreal,montreal,CAN,79,4.468,4.165,4.354,4.835,4.215,4.408
can_montreal_fairfield_inn_suites_montreal_airport,montreal,CAN,17,4.882,4.765,4.588,3.706,4.294,4.447
can_montreal_chateau_de_l_argoat,montreal,CAN,93,4.366,3.989,4.301,4.473,4.366,4.299
can_montreal_marriott_chateau_champlain,montreal,CAN,133,4.391,4.068,4.256,4.526,4.008,4.25
can_montreal_aloft_montreal_airport,montreal,CAN,37,4.811,4.514,4.054,3.784,4.568,4.346
can_montreal_hotel_les_suites_labelle,montreal,CAN,51,4.078,3.863,3.882,3.725,3.922,3.894
can_montreal_hotel_omni_mont_royal,montreal,CAN,160,4.262,3.856,4.188,4.606,4.044,4.191
can_montreal_hilton_montreal_bonaventure,montreal,CAN,102,4.294,3.931,3.98,4.324,3.716,4.049
can_montreal_hotel_de_la_montagne,montreal,CAN,50,4.4,4.22,4.0,4.62,3.82,4.212
can_montreal_auberge_du_vieux_port,montreal,CAN,83,4.422,4.229,4.47,4.578,4.012,4.342
can_montreal_novotel_montreal_center,montreal,CAN,66,4.091,3.909,3.788,4.636,3.955,4.076
can_montreal_le_1_rene_levesque,montreal,CAN,42,4.238,3.786,3.714,4.476,4.286,4.1
can_montreal_marriott_residence_inn_montreal_airport,montreal,CAN,12,4.833,4.667,4.167,3.667,4.5,4.367
can_montreal_intercontinental_montreal,montreal,CAN,109,4.284,4.22,3.917,4.257,3.954,4.127
can_montreal_l_appartement_hotel,montreal,CAN,27,4.037,3.704,4.074,4.37,4.148,4.067
can_montreal_sheraton_le_centre_montreal_hotel,montreal,CAN,164,3.988,3.598,3.756,4.494,3.713,3.91
can_montreal_fairmont_the_queen_elizabeth,montreal,CAN,151,4.152,3.629,3.947,4.689,3.662,4.016
can_montreal_chateau_versailles,montreal,CAN,49,4.429,3.776,4.306,4.184,3.816,4.102
can_montreal_delta_montreal_hotel,montreal,CAN,123,3.699,3.553,3.675,4.236,3.585,3.75
can_montreal_candlewood_suites_montreal_centre_ville,montreal,CAN,51,4.059,4.098,3.451,4.314,4.118,4.008
can_montreal_holiday_inn_express_montreal_centre_ville,montreal,CAN,71,4.014,4.099,3.986,4.197,3.986,4.056
can_montreal_le_roberval,montreal,CAN,26,3.654,3.115,3.615,4.0,3.538,3.585
can_montreal_opus_hotel_montreal,montreal,CAN,82,4.5,4.098,4.024,4.402,3.78,4.161
can_montreal_gouverneur_hotel_place_dupuis,montreal,CAN,36,4.361,3.917,4.139,4.444,3.861,4.144
can_montreal_hotel_st_denis,montreal,CAN,56,4.143,3.518,3.839,4.5,4.089,4.018
can_montreal_sandman_hotel_montreal_longueuil,montreal,CAN,45,4.133,3.622,4.089,3.911,3.889,3.929
can_montreal_hotel_st_paul,montreal,CAN,57,4.088,3.807,3.632,4.298,3.491,3.863
can_montreal_delta_centre_ville,montreal,CAN,100,3.9,3.63,3.92,4.2,3.64,3.858
can_montreal_residence_inn_montreal_westmount,montreal,CAN,23,3.913,3.261,3.913,3.609,3.478,3.635
can_montreal_le_westin_montreal,montreal,CAN,54,4.352,4.0,3.759,4.481,3.593,4.037
can_montreal_hotel_de_l_institut,montreal,CAN,6,4.667,4.333,3.833,4.5,4.333,4.333
can_montreal_days_inn_montreal_downtown,montreal,CAN,45,3.489,3.067,3.311,3.889,3.511,3.453
can_montreal_hyatt_regency_montreal,montreal,CAN,139,3.942,3.532,3.597,4.36,3.669,3.82
can_montreal_ritz_carlton_montreal,montreal,CAN,47,4.17,3.745,4.106,4.447,3.915,4.077
can_montreal_le_cantlie_suites_hotel,montreal,CAN,113,3.558,3.265,3.301,4.478,3.389,3.598
can_montreal_le_saint_andre_hotel_montreal,montreal,CAN,2,4.5,3.0,4.0,4.0,4.5,4.0
can_montreal_quality_hotel_downtown,montreal,CAN,26,3.538,3.423,3.423,4.154,3.5,3.608
can_montreal_courtyard_montreal_downtown,montreal,CAN,54,3.796,3.37,3.833,4.13,3.648,3.756
can_montreal_auberge_de_jeunesse_maeva_montreal,montreal,CAN,3,3.667,4.0,3.667,4.0,4.667,4.0
can_montreal_crowne_plaza_hotel_montreal_airport,montreal,CAN,7,4.571,4.286,4.286,3.857,4.286,4.257
can_montreal_hotel_plateau_royale,montreal,CAN,18,3.389,3.389,3.5,3.778,4.0,3.611
can_montreal_auberge_le_pomerol,montreal,CAN,12,4.417,4.25,4.417,3.917,4.333,4.267
can_montreal_le_nouvel_hotel_montreal,montreal,CAN,37,3.351,2.946,3.27,3.595,2.973,3.227
can_montreal_hotel_ruby_foo_s,montreal,CAN,16,3.562,3.5,3.625,3.438,3.312,3.488
can_montreal_hotel_manoir_des_alpes,montreal,CAN,36,4.0,3.417,3.806,4.028,3.778,3.806
can_montreal_grand_plaza_montreal_centre_ville,montreal,CAN,71,3.324,3.338,3.408,3.761,3.366,3.439
can_montreal_les_studios_hotel,montreal,CAN,3,4.333,3.667,3.667,3.333,4.333,3.867
can_montreal_best_western_ville_marie_hotel_suite,montreal,CAN,24,3.417,3.125,3.625,4.542,3.042,3.55
can_montreal_hotel_le_rivage,montreal,CAN,4,4.5,4.25,3.75,4.5,3.5,4.1
can_montreal_auberge_ywca_hotel,montreal,CAN,4,4.0,3.25,3.75,4.5,4.25,3.95
can_montreal_lord_berri,montreal,CAN,34,3.471,2.971,2.941,3.735,3.0,3.224
can_montreal_la_presidence_deluxe_apartments,montreal,CAN,8,3.75,3.5,3.625,4.125,3.375,3.675
can_montreal_le_meridien_versailles,montreal,CAN,38,4.0,3.605,4.0,4.053,3.605,3.853
can_montreal_auberge_louisbourg_hotel,montreal,CAN,1,5.0,5.0,4.0,5.0,5.0,4.8
can_montreal_hotel_le_saint_andre,montreal,CAN,32,3.344,2.844,3.656,3.969,3.5,3.462
can_montreal_studios_quartier_latin,montreal,CAN,1,5.0,3.0,5.0,5.0,4.0,4.4
can_montreal_royal_versailles_hotel,montreal,CAN,9,2.889,2.333,2.444,3.444,2.444,2.711
can_montreal_holiday_inn_select_montreal_centre_ville,montreal,CAN,58,3.69,3.362,3.586,4.328,3.552,3.703
can_montreal_hotel_l_abri_du_voyageur,montreal,CAN,17,3.706,3.353,3.882,3.588,3.235,3.553
can_montreal_hotel_maritime_plaza,montreal,CAN,46,3.457,3.326,3.217,4.022,3.196,3.443
can_montreal_best_western_europa_downtown,montreal,CAN,43,3.698,2.837,3.209,4.349,3.302,3.479
can_montreal_hotel_a2k,montreal,CAN,8,4.25,3.75,3.375,4.625,3.625,3.925
can_montreal_mcgill_new_residence_hall,montreal,CAN,7,4.0,3.143,3.714,3.714,4.143,3.743
can_montreal_hotel_auberge_universel,montreal,CAN,15,3.0,2.867,3.2,3.067,2.733,2.973
can_montreal_quality_hotel_midtown,montreal,CAN,24,3.458,3.25,3.208,3.417,3.375,3.342
can_montreal_du_fort_hotel_montreal,montreal,CAN,1,5.0,4.0,4.0,4.0,5.0,4.4
can_montreal_holiday_inn_montreal_midtown,montreal,CAN,61,3.131,2.852,3.213,4.164,3.131,3.298
can_montreal_hotel_de_paris,montreal,CAN,32,3.406,3.062,3.594,4.156,3.375,3.519
can_montreal_le_montfort,montreal,CAN,1,4.0,5.0,3.0,4.0,5.0,4.2
can_montreal_manoir_ambrose,montreal,CAN,5,3.4,3.2,3.2,4.4,3.2,3.48
can_montreal_hotel_montreal_centrale,montreal,CAN,5,4.2,3.4,4.2,4.0,3.8,3.92
can_montreal_comfort_hotel_suites_downtown_montreal,montreal,CAN,24,2.333,2.417,2.542,3.458,2.583,2.667
can_montreal_hotel_viger,montreal,CAN,15,3.133,2.733,3.333,4.333,3.533,3.413
can_montreal_montreal_youth_hostel,montreal,CAN,1,4.0,4.0,5.0,3.0,4.0,4.0
can_montreal_hotel_terrasse_royale,montreal,CAN,7,3.286,2.714,3.143,4.143,3.429,3.343
can_montreal_la_tour_belvedere,montreal,CAN,2,4.0,4.0,3.0,4.0,4.0,3.8
can_montreal_travelodge_montreal_centre,montreal,CAN,41,2.634,2.0,2.61,4.073,2.634,2.79
can_montreal_hotel_elegant,montreal,CAN,20,3.2,2.65,2.65,3.15,3.1,2.95
can_montreal_hotel_visitel,montreal,CAN,1,4.0,3.0,4.0,4.0,5.0,4.0
can_montreal_hotel_dorion,montreal,CAN,7,2.857,2.714,3.0,4.0,3.286,3.171
can_montreal_clarion_hotel_suites_downtown,montreal,CAN,37,3.054,2.838,2.703,3.595,3.027,3.043
can_montreal_days_hotel_and_conference_center_montreal_metro,montreal,CAN,13,2.846,2.846,2.769,4.077,2.692,3.046
can_montreal_motel_colibri,montreal,CAN,1,4.0,4.0,4.0,2.0,4.0,3.6
can_montreal_hotel_du_nouveau_forum_montreal,montreal,CAN,13,3.0,2.385,2.769,4.0,3.462,3.123
can_montreal_comfort_inn_south,montreal,CAN,1,3.0,2.0,4.0,3.0,3.0,3.0
can_montreal_hotel_7_saisons,montreal,CAN,8,2.625,2.75,3.25,3.875,2.875,3.075
can_montreal_hotel_champ_de_mars,montreal,CAN,39,2.641,2.179,2.615,3.615,2.718,2.754
can_montreal_hotel_du_manoir_saint_denis,montreal,CAN,12,2.583,2.583,2.75,3.667,2.833,2.883
can_montreal_hotel_villa,montreal,CAN,10,2.8,2.2,2.9,3.3,2.9,2.82
can_montreal_hotel_casa_bella,montreal,CAN,8,2.75,2.375,2.75,3.5,2.75,2.825
can_montreal_quality_inn_downtown,montreal,CAN,29,2.724,2.69,3.276,4.0,2.828,3.103
can_montreal_red_carpet_inn_parc_olympique,montreal,CAN,1,1.0,1.0,1.0,1.0,1.0,1.0
can_montreal_le_saint_malo,montreal,CAN,26,2.808,2.5,2.577,3.923,2.692,2.9
can_montreal_quartier_latin_hotel,montreal,CAN,15,2.2,1.867,2.2,3.8,2.067,2.427
can_montreal_holiday_inn_montreal_airport,montreal,CAN,34,2.471,2.353,2.706,2.676,2.5,2.541
can_montreal_hotel_bon_accueil,montreal,CAN,2,3.5,2.5,4.0,3.0,3.0,3.2
can_montreal_hotel_le_bourbon,montreal,CAN,4,2.75,3.0,2.75,4.5,3.5,3.3
can_montreal_hotel_de_kais,montreal,CAN,1,1.0,1.0,1.0,4.0,1.0,1.6
can_montreal_econo_lodge_downtown,montreal,CAN,26,2.231,2.038,2.192,3.115,2.423,2.4
can_montreal_hotel_de_l_elysee,montreal,CAN,7,1.714,1.714,1.571,2.429,1.571,1.8
can_montreal_la_tour_centre_ville,montreal,CAN,58,1.759,1.655,1.931,3.931,1.983,2.252
can_montreal_hotel_le_breton,montreal,CAN,3,2.333,1.667,3.333,1.667,2.0,2.2
can_montreal_hotel_europeenne,montreal,CAN,12,3.333,2.583,2.75,3.917,3.083,3.133
can_montreal_la_residence_du_voyageur,montreal,CAN,13,2.615,2.154,3.0,3.538,2.538,2.769
can_montreal_knights_inn_montreal_west,montreal,CAN,5,1.6,1.6,2.2,2.4,1.8,1.92
can_montreal_hotel_le_prestige,montreal,CAN,2,2.5,3.0,2.5,1.5,2.5,2.4
can_montreal_hotel_park_avenue,montreal,CAN,10,1.4,1.1,1.9,2.7,1.3,1.68
can_montreal_hotel_newstar,montreal,CAN,1,1.0,1.0,1.0,3.0,1.0,1.4
can_montreal_motel_lido,montreal,CAN,2,1.0,1.5,1.0,3.0,1.5,1.6
can_montreal_terrace_st_denis,montreal,CAN,1,1.0,1.0,1.0,3.0,2.0,1.6
can_montreal_hotel_de_la_couronne,montreal,CAN,6,1.5,1.5,1.667,2.667,1.5,1.767
can_montreal_hotel_eureka,montreal,CAN,15,2.133,1.667,1.867,2.8,1.867,2.067
